transaction_id,period_id,geo_id,sku_id,units_sold,volume_sold_std,value_sold_local,value_sold_usd,is_promotion,distribution_points
111414,202205,13,5057,17423,2613.45,6934.48,49531.98,True,62
111415,202408,12,5057,19810,2971.5,744.72,62059.83,False,67
111416,202306,10,5057,29463,4419.45,19214.26,96071.3,True,68
111417,202208,7,5057,39651,5947.65,121177.91,111172.39,False,50
111418,202408,18,5057,49951,7492.65,43386.52,160690.83,True,86
111419,202401,17,5057,32964,4944.599999999999,94.19,85625.64,True,64
111420,202409,15,5057,13817,2072.5499999999997,2.93,45841.06,True,70
111421,202304,21,5057,12466,1869.8999999999999,38217.23,35061.68,True,51
111422,202309,22,5057,19312,2896.7999999999997,5457.76,56851.63,False,58
111423,202202,2,5057,6991,1048.6499999999999,24862.7,19576.93,False,84
111424,202311,15,5057,48416,7262.4,8.79,137379.88,False,51
111425,202303,3,5057,21464,3219.6,77829.25,71402.98,True,95
111426,202405,4,5057,8584,1287.6,195.77,28789.74,False,62
111427,202210,12,5057,49168,7375.2,2034.42,169534.79,False,65
111428,202209,5,5057,37442,5616.3,107529.19,98650.63,True,74
111429,202209,18,5057,3224,483.59999999999997,2662.48,9861.04,True,89
111430,202307,9,5057,26855,4028.25,58174.88,89499.81,True,57
111431,202302,15,5057,45629,6844.349999999999,10.43,162925.95,False,93
111432,202203,13,5057,17941,2691.15,8456.16,60401.17,False,70
111433,202209,5,5057,41376,6206.4,161332.16,148011.16,True,74
111434,202302,19,5057,26508,3976.2,21029.78,77888.07,True,65
111435,202308,1,5057,3422,513.3,8250.96,8250.96,False,71
111436,202205,3,5057,32464,4869.599999999999,120249.21,110320.38,False,53
111437,202402,12,5057,3921,588.15,115.48,9623.39,True,88
111438,202212,9,5057,4728,709.1999999999999,10161.87,15633.64,True,83
111439,202301,8,5057,47138,7070.7,90851.62,122772.46,True,70
111440,202407,9,5057,38056,5708.4,84405.8,129855.08,True,82
111441,202301,9,5057,24936,3740.3999999999996,48477.64,74580.99,True,72
111442,202211,9,5057,2866,429.9,4432.78,6819.66,True,65
111443,202412,12,5057,32907,4936.05,1366.62,113885.26,True,92
111444,202209,12,5057,19463,2919.45,604.08,50340.38,False,77
111445,202201,5,5057,31386,4707.9,105203.26,96516.75,True,78
111446,202408,13,5057,4485,672.75,2359.64,16854.56,False,76
111447,202309,11,5057,44122,6618.3,6894.39,118868.76,False,69
111448,202405,18,5057,24504,3675.6,24539.36,90886.53,True,85
111449,202401,6,5057,16413,2461.95,52279.78,47963.1,False,85
111450,202311,8,5057,5484,822.6,15510.94,20960.73,False,91
111451,202210,14,5057,31909,4786.349999999999,53.68,71577.64,True,99
111452,202307,18,5057,8102,1215.3,7014.83,25980.86,True,60
111453,202303,2,5057,4759,713.85,19136.17,15067.85,False,55
111454,202211,6,5057,13202,1980.3,48963.19,44920.35,True,59
111455,202312,8,5057,30029,4504.349999999999,65427.5,88415.54,True,70
111456,202202,16,5057,21407,3211.0499999999997,3991.68,75314.8,False,78
111457,202402,24,5057,5495,824.25,538.07,19216.75,True,80
111458,202309,24,5057,32570,4885.5,3132.86,111887.97,True,75
111459,202402,13,5057,28852,4327.8,9896.25,70687.52,True,85
111460,202304,19,5057,42488,6373.2,30493.47,112938.78,True,56
111461,202403,21,5057,4704,705.6,18789.15,17237.75,True,53
111462,202406,11,5057,29202,4380.3,4931.95,85033.62,False,92
111463,202411,23,5057,16882,2532.2999999999997,73355.41,63787.31,False,94
111464,202407,17,5057,24082,3612.2999999999997,82.41,74917.98,False,98
111465,202207,20,5057,49069,7360.349999999999,5558.8,168448.44,True,66
111466,202209,11,5057,27675,4151.25,4291.54,73991.99,False,99
111467,202205,23,5057,18471,2770.65,60545.02,52647.85,True,99
111468,202208,20,5057,3324,498.59999999999997,329.97,9999.14,True,63
111469,202307,3,5057,45227,6784.05,140301.61,128717.07,False,66
111470,202404,21,5057,8596,1289.3999999999999,26499.71,24311.66,True,80
111471,202407,5,5057,18845,2826.75,60433.73,55443.79,False,68
111472,202405,10,5057,31843,4776.45,14654.87,73274.36,True,71
111473,202207,12,5057,6887,1033.05,278.36,23197.08,True,58
111474,202306,6,5057,49850,7477.5,190674.15,174930.41,False,57
111475,202406,3,5057,17885,2682.75,64620.6,59284.95,True,90
111476,202310,14,5057,7625,1143.75,14.56,19408.33,True,78
111477,202305,10,5057,48771,7315.65,32233.54,161167.7,False,84
111478,202207,21,5057,29878,4481.7,71901.37,65964.56,True,83
111479,202407,15,5057,31669,4750.349999999999,6.46,101000.89,False,65
111480,202402,13,5057,6019,902.85,2170.96,15506.89,False,96
111481,202305,2,5057,23776,3566.4,86340.34,67984.52,False,64
111482,202401,18,5057,35624,5343.599999999999,21942.25,81267.58,True,95
111483,202309,17,5057,31763,4764.45,98.15,89225.05,True,92
111484,202407,8,5057,48415,7262.25,105780.7,142946.89,True,57
111485,202210,7,5057,25862,3879.2999999999997,89447.57,82061.99,False,88
111486,202308,1,5057,42476,6371.4,119843.93,119843.93,True,61
111487,202404,9,5057,19435,2915.25,40542.24,62372.68,False,65
111488,202211,21,5057,41412,6211.8,157455.43,144454.53,False,82
111489,202202,23,5057,29336,4400.4,106034.25,92203.7,False,98
111490,202401,6,5057,45972,6895.8,137615.56,126252.8,False,83
111491,202302,6,5057,17893,2683.95,43245.78,39675.03,True,61
111492,202310,20,5057,39574,5936.099999999999,4253.73,128900.97,True,92
111493,202408,7,5057,11448,1717.2,45818.45,42035.28,True,62
111494,202207,24,5057,5091,763.65,457.16,16327.22,False,86
111495,202209,23,5057,44897,6734.55,175285.3,152422.0,False,98
111496,202209,1,5057,21081,3162.15,60515.76,60515.76,False,90
111497,202401,13,5057,24563,3684.45,10322.44,73731.69,False,62
111498,202212,15,5057,44598,6689.7,7.2,112520.35,True,66
111499,202309,22,5057,31095,4664.25,6814.84,70987.87,True,69
111500,202408,22,5057,4092,613.8,1126.5,11734.4,False,90
111501,202201,11,5057,15335,2300.25,2302.14,39692.12,True,65
111502,202209,22,5057,46544,6981.599999999999,11625.83,121102.36,False,75
111503,202308,9,5057,45138,6770.7,74975.9,115347.54,True,75
111504,202201,14,5057,42893,6433.95,97.01,129342.9,False,100
111505,202203,12,5057,12586,1887.8999999999999,473.15,39429.11,True,76
111506,202412,7,5057,11839,1775.85,32978.58,30255.57,True,97
111507,202301,4,5057,20667,3100.0499999999997,457.92,67340.88,False,57
111508,202302,19,5057,18551,2782.65,17280.03,64000.11,True,83
111509,202407,5,5057,29096,4364.4,111841.53,102606.91,False,75
111510,202205,19,5057,33460,5019.0,25347.99,93881.43,True,72
111511,202401,1,5057,46155,6923.25,111531.91,111531.91,False,72
111512,202407,19,5057,1869,280.34999999999997,1595.92,5910.8,True,86
111513,202305,12,5057,2476,371.4,77.22,6435.09,False,89
111514,202304,18,5057,38468,5770.2,34908.23,129289.76,False,92
111515,202312,15,5057,49630,7444.5,10.5,163984.53,False,86
111516,202409,21,5057,2209,331.34999999999997,7931.63,7276.73,True,83
111517,202404,13,5057,22852,3427.7999999999997,8479.46,60567.6,True,82
111518,202301,24,5057,33731,5059.65,2373.25,84758.9,False,58
111519,202403,21,5057,24948,3742.2,80336.84,73703.53,False,84
111520,202201,2,5057,35500,5325.0,154430.24,121598.61,False,55
111521,202204,21,5057,33436,5015.4,114230.45,104798.58,True,60
111522,202206,3,5057,18188,2728.2,68913.91,63223.77,True,99
111523,202312,21,5057,7631,1144.6499999999999,20500.58,18807.87,False,86
111524,202303,11,5057,12205,1830.75,1885.83,32514.28,True,63
111525,202412,17,5057,45784,6867.599999999999,174.86,158963.61,False,57
111526,202207,5,5057,47550,7132.5,152171.36,139606.75,False,60
111527,202410,19,5057,2420,363.0,1894.45,7016.47,True,50
111528,202309,17,5057,4946,741.9,17.65,16041.19,False,59
111529,202311,10,5057,38970,5845.5,25249.92,126249.62,False,73
111530,202308,11,5057,40929,6139.349999999999,6505.26,112159.72,True,88
111531,202211,9,5057,20566,3084.9,48922.13,75264.81,True,85
111532,202202,3,5057,11992,1798.8,35420.97,32496.31,True,73
111533,202209,12,5057,33141,4971.15,1394.19,116182.83,False,58
111534,202305,7,5057,1878,281.7,7275.17,6674.47,False,81
111535,202401,8,5057,8073,1210.95,17488.04,23632.49,False,84
111536,202401,13,5057,31450,4717.5,14972.26,106944.7,False,92
111537,202212,22,5057,10649,1597.35,3344.9,34842.74,True,74
111538,202411,2,5057,23430,3514.5,99783.39,78569.6,False,82
111539,202404,7,5057,1512,226.79999999999998,5539.73,5082.32,True,66
111540,202205,14,5057,29239,4385.849999999999,64.87,86494.97,False,62
111541,202311,23,5057,35460,5319.0,132277.66,115024.05,True,99
111542,202412,4,5057,36254,5438.099999999999,719.11,105751.88,True,89
111543,202212,1,5057,2997,449.55,9072.56,9072.56,False,57
111544,202412,15,5057,33628,5044.2,5.93,92667.63,True,82
111545,202205,16,5057,36723,5508.45,5753.69,108560.17,False,58
111546,202403,23,5057,25604,3840.6,92264.94,80230.38,True,63
111547,202408,4,5057,17118,2567.7,363.65,53478.51,True,90
111548,202206,13,5057,32958,4943.7,13550.57,96789.81,False,91
111549,202208,10,5057,43708,6556.2,28844.94,144224.7,False,60
111550,202404,19,5057,30087,4513.05,22918.86,84884.68,True,61
111551,202305,5,5057,39768,5965.2,125199.84,114862.24,True,64
111552,202210,7,5057,4178,626.6999999999999,11133.8,10214.49,True,98
111553,202306,3,5057,37592,5638.8,103351.16,94817.58,False,86
111554,202204,17,5057,43140,6471.0,167.12,151927.47,True,85
111555,202203,24,5057,18092,2713.7999999999997,1515.17,54113.26,False,57
111556,202409,21,5057,9256,1388.3999999999999,30900.83,28349.38,True,62
111557,202203,21,5057,32385,4857.75,84427.37,77456.3,True,71
111558,202211,5,5057,36348,5452.2,95097.88,87245.76,True,62
111559,202211,20,5057,43838,6575.7,3563.43,107982.83,True,95
111560,202309,11,5057,27441,4116.15,3833.27,66090.91,True,96
111561,202307,23,5057,23224,3483.6,65359.39,56834.25,True,71
111562,202209,1,5057,14429,2164.35,44648.07,44648.07,False,100
111563,202210,5,5057,39088,5863.2,94589.49,86779.35,False,87
111564,202410,7,5057,18117,2717.5499999999997,71526.71,65620.84,False,80
111565,202405,4,5057,47492,7123.8,822.98,121027.04,True,75
111566,202407,5,5057,40917,6137.55,124882.82,114571.39,False,52
111567,202412,8,5057,32766,4914.9,84693.53,114450.72,True,78
111568,202401,8,5057,37238,5585.7,99476.77,134428.07,False,87
111569,202204,2,5057,28522,4278.3,117330.57,92386.27,True,63
111570,202403,14,5057,14883,2232.45,26.04,34722.3,True,54
111571,202401,13,5057,17289,2593.35,8502.68,60733.46,False,53
111572,202201,24,5057,20783,3117.45,1609.43,57479.62,True,86
111573,202310,9,5057,16528,2479.2,37966.69,58410.29,False,84
111574,202306,21,5057,11100,1665.0,28813.34,26434.26,True,50
111575,202205,8,5057,35637,5345.55,85841.64,116002.21,True,77
111576,202304,19,5057,19213,2881.95,18659.84,69110.52,True,63
111577,202410,4,5057,15901,2385.15,367.6,54058.32,False,72
111578,202306,23,5057,43011,6451.65,143709.65,124964.92,False,77
111579,202307,11,5057,42040,6306.0,7867.26,135642.4,True,74
111580,202211,15,5057,4959,743.85,1.07,16720.53,True,95
111581,202311,22,5057,12165,1824.75,3851.92,40124.13,True,75
111582,202406,13,5057,7998,1199.7,3861.7,27583.59,False,73
111583,202312,12,5057,4182,627.3,167.22,13934.8,True,93
111584,202401,21,5057,21696,3254.4,83714.66,76802.44,False,59
111585,202406,23,5057,30947,4642.05,112218.9,97581.65,True,97
111586,202407,14,5057,10950,1642.5,29.5,39328.24,False,70
111587,202307,19,5057,2656,398.4,2010.46,7446.16,False,99
111588,202406,19,5057,22299,3344.85,16087.98,59585.09,True,62
111589,202308,2,5057,42519,6377.849999999999,162007.78,127565.18,False,78
111590,202208,6,5057,44698,6704.7,140136.32,128565.43,False,97
111591,202201,22,5057,30981,4647.15,9004.17,93793.39,True,85
111592,202207,8,5057,48931,7339.65,91183.35,123220.75,True,54
111593,202304,18,5057,25387,3808.0499999999997,17735.57,65687.3,True,66
111594,202410,16,5057,25924,3888.6,4967.27,93722.1,False,92
111595,202402,11,5057,47604,7140.599999999999,8087.97,139447.79,False,62
111596,202301,5,5057,8405,1260.75,31780.39,29156.32,True,78
111597,202402,16,5057,33170,4975.5,5618.26,106004.9,False,75
111598,202405,4,5057,40496,6074.4,654.21,96207.62,True,98
111599,202207,21,5057,45760,6864.0,148364.93,136114.61,True,52
111600,202310,17,5058,31610,15805.0,38.07,34607.31,True,85
111601,202403,8,5058,2084,1042.0,1665.93,2251.26,True,97
111602,202305,17,5058,18814,9407.0,22.14,20131.75,False,93
111603,202406,11,5058,7231,3615.5,342.33,5902.17,True,52
111604,202410,20,5058,34643,17321.5,1219.78,36963.08,False,64
111605,202203,6,5058,48045,24022.5,55940.88,51321.91,False,80
111606,202212,3,5058,21775,10887.5,26468.39,24282.93,True,86
111607,202303,18,5058,29913,14956.5,9052.17,33526.54,True,57
111608,202302,19,5058,42178,21089.0,9147.33,33878.98,True,58
111609,202211,23,5058,10737,5368.5,14787.06,12858.31,False,51
111610,202412,1,5058,4635,2317.5,4192.33,4192.33,False,58
111611,202301,23,5058,5854,2927.0,6208.71,5398.88,False,77
111612,202205,13,5058,47531,23765.5,6066.49,43332.04,False,98
111613,202307,24,5058,9134,4567.0,264.5,9446.55,False,94
111614,202402,6,5058,1615,807.5,2119.13,1944.16,True,55
111615,202305,9,5058,8242,4121.0,6153.62,9467.1,False,75
111616,202204,21,5058,44154,22077.0,46279.08,42457.87,True,86
111617,202205,23,5058,5583,2791.5,5267.87,4580.76,False,66
111618,202401,10,5058,47218,23609.0,8640.84,43204.22,False,55
111619,202312,21,5058,34711,17355.5,40433.88,37095.3,True,76
111620,202201,3,5058,19566,9783.0,22468.18,20613.01,False,62
111621,202407,19,5058,16975,8487.5,4198.0,15548.15,True,94
111622,202303,5,5058,34401,17200.5,37778.75,34659.4,False,55
111623,202406,2,5058,22212,11106.0,32010.22,25204.89,True,73
111624,202407,21,5058,17414,8707.0,16161.65,14827.2,False,86
111625,202209,6,5058,34848,17424.0,34656.8,31795.23,False,98
111626,202212,4,5058,1762,881.0,14.11,2075.27,False,68
111627,202207,8,5058,31219,15609.5,27722.26,37462.51,False,100
111628,202301,6,5058,6442,3221.0,5767.26,5291.07,False,86
111629,202310,17,5058,49770,24885.0,54.8,49813.75,False,62
111630,202203,16,5058,23919,11959.5,1181.87,22299.49,True,63
111631,202309,7,5058,45327,22663.5,53302.89,48901.74,False,93
111632,202202,17,5058,1201,600.5,1.63,1486.23,False,74
111633,202404,21,5058,1336,668.0,1587.05,1456.01,True,50
111634,202304,19,5058,12387,6193.5,3242.3,12008.5,True,64
111635,202404,14,5058,26701,13350.5,22.89,30523.24,False,96
111636,202402,2,5058,39203,19601.5,45261.27,35638.8,False,100
111637,202210,15,5058,31803,15901.5,2.43,37960.8,False,100
111638,202208,1,5058,9896,4948.0,9585.47,9585.47,False,65
111639,202311,20,5058,16892,8446.0,568.21,17218.56,True,68
111640,202412,9,5058,48269,24134.5,32865.96,50563.02,False,89
111641,202210,13,5058,3840,1920.0,503.54,3596.7,True,63
111642,202204,22,5058,21455,10727.5,1900.71,19799.03,True,70
111643,202305,14,5058,31016,15508.0,21.25,28333.78,True,71
111644,202401,4,5058,18527,9263.5,101.4,14911.36,True,76
111645,202201,4,5058,5435,2717.5,39.55,5815.55,True,77
111646,202408,4,5058,9985,4992.5,51.66,7596.53,False,72
111647,202206,8,5058,20089,10044.5,12740.97,17217.52,True,68
111648,202408,11,5058,42175,21087.5,2512.43,43317.74,True,78
111649,202404,19,5058,41144,20572.0,13586.42,50320.06,True,76
111650,202311,8,5058,15038,7519.0,14301.96,19326.98,True,82
111651,202202,7,5058,41167,20583.5,44376.16,40712.07,False,58
111652,202303,3,5058,23883,11941.5,27587.77,25309.88,False,69
111653,202410,16,5058,47672,23836.0,2969.08,56020.41,True,79
111654,202404,3,5058,14800,7400.0,13925.64,12775.82,True,100
111655,202407,12,5058,45967,22983.5,507.62,42301.93,False,93
111656,202401,13,5058,48120,24060.0,6962.73,49733.76,False,57
111657,202308,13,5058,20482,10241.0,3456.62,24690.18,True,97
111658,202212,5,5058,28247,14123.5,33038.76,30310.79,True,52
111659,202405,11,5058,32493,16246.5,1945.7,33546.58,True,63
111660,202411,5,5058,31315,15657.5,26761.48,24551.82,True,85
111661,202403,4,5058,19432,9716.0,109.6,16117.0,False,98
111662,202205,9,5058,3968,1984.0,2777.82,4273.57,True,55
111663,202311,5,5058,11523,5761.5,11833.69,10856.59,True,86
111664,202401,10,5058,17224,8612.0,3140.76,15703.79,False,97
111665,202301,6,5058,48420,24210.0,49214.73,45151.13,True,65
111666,202405,10,5058,6928,3464.0,1451.74,7258.69,False,80
111667,202202,4,5058,14579,7289.5,113.78,16732.36,False,82
111668,202406,23,5058,8071,4035.5,10572.44,9193.43,True,56
111669,202207,6,5058,21769,10884.5,28578.65,26218.94,True,58
111670,202205,22,5058,40639,20319.5,3668.57,38214.22,False,94
111671,202203,15,5058,34370,17185.0,2.4,37520.28,True,77
111672,202208,22,5058,16251,8125.5,1772.23,18460.75,False,77
111673,202308,6,5058,33962,16981.0,39556.76,36290.6,False,51
111674,202303,23,5058,19226,9613.0,18860.09,16400.08,False,66
111675,202302,15,5058,17880,8940.0,1.2,18801.08,False,82
111676,202207,22,5058,24966,12483.0,2392.23,24919.04,False,74
111677,202409,5,5058,23385,11692.5,23052.66,21149.23,False,94
111678,202211,3,5058,33540,16770.0,35305.07,32389.98,True,67
111679,202307,5,5058,28797,14398.5,36701.35,33670.96,False,70
111680,202402,16,5058,17036,8518.0,1073.58,20256.26,False,50
111681,202305,17,5058,35200,17600.0,43.6,39640.07,True,97
111682,202301,15,5058,12644,6322.0,0.71,11119.65,True,93
111683,202209,17,5058,47771,23885.5,44.5,40451.69,False,53
111684,202210,9,5058,18707,9353.5,10182.5,15665.38,True,65
111685,202306,8,5058,18629,9314.5,18098.06,24456.84,True,80
111686,202209,7,5058,26109,13054.5,29669.22,27219.47,True,90
111687,202307,12,5058,24111,12055.5,254.67,21222.76,False,73
111688,202208,16,5058,2745,1372.5,148.92,2809.72,True,78
111689,202209,16,5058,10435,5217.5,671.45,12668.89,False,87
111690,202409,20,5058,27482,13741.0,768.23,23279.63,False,51
111691,202411,10,5058,20138,10069.0,3656.13,18280.65,True,79
111692,202404,18,5058,19318,9659.0,4800.56,17779.84,False,56
111693,202410,24,5058,6132,3066.0,191.8,6849.98,True,94
111694,202309,2,5058,24343,12171.5,34868.71,27455.68,True,57
111695,202309,8,5058,25893,12946.5,16404.61,22168.39,False,81
111696,202303,9,5058,29079,14539.5,21577.44,33196.06,False,92
111697,202206,21,5058,15432,7716.0,21221.18,19468.97,True,72
111698,202304,7,5058,27035,13517.5,31686.83,29070.48,True,57
111699,202312,9,5058,49359,24679.5,29681.48,45663.81,True,55
111700,202309,2,5058,38371,19185.5,39020.94,30725.15,True,99
111701,202407,20,5058,4092,2046.0,138.99,4211.82,False,94
111702,202301,5,5058,41398,20699.0,47402.09,43488.16,False,92
111703,202309,14,5058,32595,16297.5,27.72,36956.74,False,61
111704,202303,13,5058,32565,16282.5,4284.8,30605.69,True,79
111705,202403,9,5058,33987,16993.5,23169.41,35645.24,False,56
111706,202207,12,5058,21435,10717.5,286.87,23905.81,False,99
111707,202412,9,5058,32942,16471.0,18098.63,27844.05,True,59
111708,202307,4,5058,37053,18526.5,264.26,38862.25,True,71
111709,202302,6,5058,37610,18805.0,35235.46,32326.11,True,90
111710,202401,22,5058,9961,4980.5,1055.59,10995.76,False,95
111711,202303,2,5058,45964,22982.0,53714.44,42294.84,True,83
111712,202207,22,5058,25761,12880.5,2616.32,27253.3,False,75
111713,202207,17,5058,18528,9264.0,18.54,16856.72,False,79
111714,202211,16,5058,39102,19551.0,1913.25,36099.07,True,65
111715,202303,8,5058,49618,24809.0,32782.63,44300.85,False,54
111716,202401,23,5058,19330,9665.0,18004.06,15655.7,False,50
111717,202203,9,5058,18280,9140.0,12355.65,19008.69,True,56
111718,202310,12,5058,14940,7470.0,175.4,14616.4,True,57
111719,202306,16,5058,39366,19683.0,2030.41,38309.58,True,78
111720,202304,18,5058,23913,11956.5,5705.47,21131.37,True,62
111721,202403,1,5058,23479,11739.5,20561.91,20561.91,False,68
111722,202411,8,5058,16159,8079.5,9683.45,13085.75,False,85
111723,202208,15,5058,35791,17895.5,2.35,36793.76,True,63
111724,202307,24,5058,8595,4297.5,276.73,9883.36,True,52
111725,202410,24,5058,6346,3173.0,149.48,5338.6,True,94
111726,202210,19,5058,8870,4435.0,2158.91,7995.96,False,80
111727,202210,6,5058,19760,9880.0,19296.91,17703.58,False,69
111728,202311,2,5058,49329,24664.5,60561.99,47686.6,False,66
111729,202307,20,5058,17961,8980.5,692.91,20997.33,False,99
111730,202203,6,5058,37451,18725.5,48409.34,44412.24,False,72
111731,202302,13,5058,30686,15343.0,3814.88,27249.13,False,50
111732,202407,4,5058,8872,4436.0,60.51,8898.16,False,75
111733,202206,18,5058,28411,14205.5,6741.51,24968.57,True,78
111734,202210,1,5058,14064,7032.0,14730.06,14730.06,True,55
111735,202302,5,5058,40590,20295.0,54367.73,49878.65,False,67
111736,202310,1,5058,7328,3664.0,7551.34,7551.34,False,87
111737,202302,22,5058,29088,14544.0,2743.37,28576.73,True,70
111738,202212,8,5058,15578,7789.0,12212.79,16503.77,False,89
111739,202206,22,5058,32934,16467.0,3179.99,33124.87,True,77
111740,202408,18,5058,42782,21391.0,12317.68,45621.02,True,58
111741,202311,7,5058,31919,15959.5,38912.72,35699.74,False,84
111742,202208,13,5058,47658,23829.0,6661.49,47582.04,True,51
111743,202409,16,5058,43671,21835.5,2244.84,42355.43,False,81
111744,202312,21,5058,26583,13291.5,24095.95,22106.38,False,70
111745,202411,6,5058,6338,3169.0,5752.91,5277.9,False,92
111746,202207,6,5058,44472,22236.0,43150.16,39587.3,False,54
111747,202206,21,5058,27653,13826.5,37386.13,34299.21,True,63
111748,202302,11,5058,46610,23305.0,3009.19,51882.53,True,65
111749,202205,12,5058,10745,5372.5,102.86,8572.06,True,96
111750,202410,9,5058,9596,4798.0,5267.72,8104.18,True,64
111751,202201,9,5058,20201,10100.5,13017.11,20026.33,False,94
111752,202412,21,5058,34254,17127.0,32417.73,29741.04,True,64
111753,202406,14,5058,21959,10979.5,17.56,23407.71,False,90
111754,202305,11,5058,5527,2763.5,334.0,5758.63,False,96
111755,202407,7,5058,35813,17906.5,38800.41,35596.71,False,68
111756,202210,13,5058,49650,24825.0,5771.72,41226.58,True,77
111757,202306,1,5058,49133,24566.5,47325.4,47325.4,False,90
111758,202410,5,5058,23223,11611.5,21182.69,19433.66,False,73
111759,202312,6,5058,25007,12503.5,26537.96,24346.75,True,97
111760,202203,24,5058,16089,8044.5,466.05,16644.8,False,89
111761,202209,13,5058,23897,11948.5,3130.55,22361.05,False,66
111762,202201,4,5058,13364,6682.0,90.2,13264.7,False,82
111763,202206,5,5058,10666,5333.0,13220.01,12128.45,False,57
111764,202206,11,5058,15380,7690.0,924.53,15940.1,False,50
111765,202410,1,5058,44408,22204.0,45170.82,45170.82,True,68
111766,202201,9,5058,44173,22086.5,31421.59,48340.91,False,68
111767,202210,5,5058,49997,24998.5,49969.98,45844.02,False,95
111768,202307,2,5058,9702,4851.0,11789.51,9283.08,False,79
111769,202204,5,5058,12829,6414.5,12281.9,11267.8,True,53
111770,202209,4,5058,24168,12084.0,124.96,18375.94,False,58
111771,202407,14,5058,36741,18370.5,34.86,46474.95,False,89
111772,202303,21,5058,2729,1364.5,2529.31,2320.47,True,51
111773,202401,23,5058,15942,7971.0,16611.07,14444.41,False,91
111774,202401,17,5058,47488,23744.0,54.44,49487.58,False,62
111775,202209,13,5058,45706,22853.0,5574.65,39818.96,False,77
111776,202305,10,5058,25457,12728.5,3879.54,19397.72,True,69
111777,202211,11,5058,16221,8110.5,821.25,14159.45,True,65
111778,202401,14,5058,14384,7192.0,12.69,16925.03,True,90
111779,202205,24,5058,27628,13814.0,892.85,31887.38,True,92
111780,202404,3,5058,16812,8406.0,19809.3,18173.67,False,99
111781,202201,13,5058,16996,8498.0,2261.25,16151.76,True,89
111782,202411,24,5058,37625,18812.5,942.31,33654.04,False,50
111783,202203,16,5058,35711,17855.5,2026.22,38230.5,False,91
111784,202409,18,5058,10172,5086.0,3006.23,11134.17,False,52
111785,202401,7,5058,19060,9530.0,18463.42,16938.92,False,72
111786,202306,22,5058,29592,14796.0,2793.32,29097.12,True,54
111787,202207,14,5058,31310,15655.0,25.02,33365.95,False,66
111788,202210,4,5058,19842,9921.0,116.6,17147.26,True,80
111789,202201,4,5058,9337,4668.5,55.83,8210.22,True,74
111790,202309,9,5058,15550,7775.0,9217.44,14180.68,False,100
111791,202208,21,5058,35323,17661.5,47445.61,43528.09,True,91
111792,202312,2,5058,46866,23433.0,63819.06,50251.23,True,55
111793,202307,6,5058,11700,5850.0,10115.45,9280.23,True,81
111794,202204,3,5058,19073,9536.5,18780.2,17229.54,False,85
111795,202303,22,5058,4405,2202.5,369.46,3848.53,False,56
111796,202210,7,5058,12273,6136.5,11443.74,10498.85,False,72
111797,202210,4,5058,47680,23840.0,304.63,44798.91,False,50
111798,202211,3,5058,43012,21506.0,54943.2,50406.61,True,97
111799,202406,23,5058,14178,7089.0,16370.35,14235.09,False,93
111800,202401,20,5059,27705,2770.5,14618.23,442976.78,True,80
111801,202203,3,5059,23866,2386.6,393750.18,361238.7,False,99
111802,202408,2,5059,9200,920.0,140305.95,110477.12,False,55
111803,202212,19,5059,28251,2825.1000000000004,121849.11,451292.99,False,66
111804,202201,12,5059,30057,3005.7000000000003,4884.75,407062.87,True,97
111805,202204,12,5059,7489,748.9000000000001,1604.51,133709.12,False,97
111806,202308,16,5059,8015,801.5,7075.31,133496.44,False,54
111807,202407,14,5059,14009,1400.9,173.62,231493.31,False,60
111808,202205,21,5059,48007,4800.7,872871.81,800799.83,True,58
111809,202306,7,5059,44356,4435.6,772041.15,708294.63,True,66
111810,202211,12,5059,12543,1254.3000000000002,2368.89,197407.7,True,79
111811,202203,7,5059,40360,4036.0,680310.41,624137.99,True,56
111812,202412,13,5059,47765,4776.5,120553.26,861094.68,False,56
111813,202303,17,5059,27242,2724.2000000000003,471.2,428364.16,True,80
111814,202212,18,5059,47493,4749.3,196584.32,728090.07,True,79
111815,202403,21,5059,48305,4830.5,867359.88,795743.01,False,96
111816,202407,21,5059,18916,1891.6000000000001,274579.32,251907.63,True,73
111817,202209,19,5059,12871,1287.1000000000001,44271.24,163967.55,False,91
111818,202303,19,5059,48145,4814.5,221473.16,820270.95,False,100
111819,202207,20,5059,8801,880.1,4487.48,135984.15,True,56
111820,202411,15,5059,23048,2304.8,23.79,371714.01,False,88
111821,202306,14,5059,29239,2923.9,353.39,471184.68,True,96
111822,202302,12,5059,30842,3084.2000000000003,5170.61,430884.45,False,50
111823,202411,10,5059,4013,401.3,12998.55,64992.75,True,72
111824,202303,10,5059,25297,2529.7000000000003,67760.69,338803.47,True,95
111825,202311,16,5059,43912,4391.2,40670.22,767362.67,True,65
111826,202302,18,5059,24391,2439.1,82610.47,305964.71,False,59
111827,202303,21,5059,14487,1448.7,300142.12,275359.75,False,72
111828,202304,21,5059,12769,1276.9,222289.34,203935.17,True,79
111829,202204,5,5059,29257,2925.7000000000003,609854.17,559499.24,True,78
111830,202302,16,5059,33009,3300.9,20426.6,385407.48,True,67
111831,202305,23,5059,39069,3906.9,572163.17,497533.19,False,75
111832,202305,11,5059,44267,4426.7,44548.41,768075.97,False,99
111833,202210,9,5059,44561,4456.1,535486.63,823825.58,False,53
