summary_id,period_id,geo_id,market_def_id,total_market_value_usd,total_market_volume_std
92086,202306,16,903,276025.464,54038.1
92087,202306,16,904,957586.6079999999,34545.96
92088,202306,17,900,1253304.672,138404.736
92089,202306,17,901,651365.616,34800.659999999996
92090,202306,17,902,732835.3319999999,34136.159999999996
92091,202306,17,903,286982.316,54389.46
92092,202306,17,904,393820.87200000003,49806.21
92093,202306,18,900,336987.924,28531.62
92094,202306,18,901,541345.452,36885.6
92095,202306,18,902,419204.376,32807.952
92096,202306,18,903,208953.92400000003,27564.960000000003
92097,202306,18,904,1687573.836,187740.75
92098,202306,19,900,933939.1679999998,153481.08000000002
92099,202306,19,901,247530.444,14994.36
92100,202306,19,902,455691.03599999996,23571.66
92101,202306,19,903,1152470.0159999998,102367.656
92102,202306,19,904,307470.14400000003,48659.928
92103,202306,20,900,481844.62799999997,79885.458
92104,202306,20,901,312082.404,21691.68
92105,202306,20,902,340849.39199999993,19730.052
92106,202306,20,903,315186.468,14859.599999999999
92107,202306,20,904,825703.3439999999,168880.158
92108,202306,21,900,446896.656,94284.264
92109,202306,21,901,714042.8039999999,143330.454
92110,202306,21,902,723341.9159999999,121495.56
92111,202306,21,903,1112992.896,15827.16
92112,202306,21,904,1164576.336,111245.22
92113,202306,22,900,281043.36,38686.212
92114,202306,22,901,458570.604,37606.176
92115,202306,22,902,401116.2,62245.907999999996
92116,202306,22,903,1344844.0799999998,49482.144
92117,202306,22,904,737792.136,69925.73999999999
92118,202306,23,900,573126.672,19684.272
92119,202306,23,901,330671.63999999996,30860.460000000003
92120,202306,23,902,269522.508,21631.44
92121,202306,23,903,37898.04,4375.8
92122,202306,23,904,1925025.156,85537.596
92123,202306,24,900,623349.204,76413.588
92124,202306,24,901,454322.712,21403.769999999997
92125,202306,24,902,395444.23199999996,44880.54
92126,202306,24,904,1415682.4559999998,11425.680000000002
92127,202307,1,900,755134.1399999999,39446.075999999994
92128,202307,1,902,576907.5839999999,38096.051999999996
92129,202307,1,903,230298.73200000002,124225.11599999998
92130,202307,1,904,544396.1399999999,92023.56
92131,202307,2,900,200794.08,34012.944
92132,202307,2,901,238052.184,53077.92
92133,202307,2,902,1273725.72,157169.87999999998
92134,202307,2,903,622581.612,111753.12000000001
92135,202307,2,904,568265.004,216590.69999999998
92136,202307,3,900,897941.904,91679.064
92137,202307,3,901,305313.03599999996,24460.320000000003
92138,202307,3,902,432735.828,22873.44
92139,202307,3,903,675839.904,61437.840000000004
92140,202307,3,904,347870.868,80207.57999999999
92141,202307,4,900,371156.292,57730.26
92142,202307,4,901,1094455.896,191704.434
92143,202307,4,902,477062.712,39794.63999999999
92144,202307,4,903,857300.352,143143.68
92145,202307,4,904,1128344.892,159096.714
92146,202307,5,900,1265312.2079999999,176969.42399999997
92147,202307,5,901,827692.6079999999,43887.66
92148,202307,5,902,21490.032,1331.5200000000002
92149,202307,5,903,680599.968,77730.59999999999
92150,202307,5,904,90787.2,5431.95
92151,202307,6,900,81876.42,5353.92
92152,202307,6,901,215402.328,20698.559999999998
92153,202307,6,902,480762.168,31300.859999999997
92154,202307,6,903,768720.252,100451.748
92155,202307,6,904,427310.724,110823.36
92156,202307,7,900,427369.284,69563.82599999999
92157,202307,7,901,501408.54,45692.85599999999
92158,202307,7,902,444153.72,18956.976
92159,202307,7,903,296874.192,18396.552
92160,202307,7,904,1230298.5,174516.62399999998
92161,202307,8,900,868368.7320000001,79676.46599999999
92162,202307,8,901,1052236.5,222602.38799999998
92163,202307,8,902,470706.3,54254.604
92164,202307,8,903,1045273.92,90973.2
92165,202307,8,904,561191.472,22072.5
92166,202307,9,900,487217.00399999996,37343.759999999995
92167,202307,9,901,983091.264,205950.72
92168,202307,9,902,692621.22,38868.84
92169,202307,9,903,1511548.524,140116.60799999998
92170,202307,9,904,706312.512,42520.13999999999
92171,202307,10,900,298985.30400000006,52568.166
92172,202307,10,901,928133.9039999999,65190.924
92173,202307,10,902,832851.648,43669.74
92174,202307,10,903,276352.908,18198.18
92175,202307,10,904,499682.412,87246.84
92176,202307,11,900,441206.98799999995,66460.10399999999
92177,202307,11,901,86940.504,36619.32
92178,202307,11,902,1040020.3319999999,163983.828
92179,202307,11,903,958952.9159999999,223564.548
92180,202307,11,904,990751.908,22631.142
92181,202307,12,900,606531.4079999999,255220.512
92182,202307,12,901,930868.008,215498.15999999997
92183,202307,12,902,337586.74799999996,31863.48
92184,202307,12,903,400698.312,39601.26
92185,202307,12,904,994738.2960000001,104888.64
92186,202307,13,900,126549.98399999998,13431.6
92187,202307,13,901,683931.72,73950.12
92188,202307,13,902,664637.1,30302.64
92189,202307,13,903,2253581.412,127486.65
92190,202307,13,904,1652986.8,279378.36
92191,202307,14,900,291491.676,46884.299999999996
92192,202307,14,901,975748.3679999998,38638.799999999996
92193,202307,14,902,475394.616,49847.604
92194,202307,14,903,913137.996,125935.13999999998
92195,202307,14,904,28871.496000000003,27254.399999999998
92196,202307,15,900,305837.328,20504.46
92197,202307,15,901,553204.32,42091.86
92198,202307,15,902,460945.31999999995,25692.960000000003
92199,202307,15,903,871872.7559999999,25654.344
92200,202307,15,904,241702.5,52848.96
92201,202307,16,900,177502.36800000002,17169.780000000002
92202,202307,16,901,422300.43600000005,25735.8
92203,202307,16,902,7442.795999999999,609.72
92204,202307,16,903,357232.044,78559.092
92205,202307,16,904,168622.11599999998,111691.02
92206,202307,17,900,232763.892,99044.52
92207,202307,17,901,798865.632,51298.296
92208,202307,17,902,710509.7279999999,77481.684
92209,202307,17,903,606480.0959999999,32611.08
92210,202307,17,904,1032791.316,81751.92
92211,202307,18,900,807775.968,26288.346
92212,202307,18,901,497027.544,40742.676
92213,202307,18,902,948645.336,77924.51999999999
92214,202307,18,903,1015016.94,38170.367999999995
92215,202307,18,904,991497.264,74559.15
92216,202307,19,900,972989.7959999999,147107.06399999998
92217,202307,19,901,615761.76,56015.166
92218,202307,19,902,240509.628,41251.248
92219,202307,19,903,1107166.7280000001,61670.256
92220,202307,19,904,825397.488,21818.964
92221,202307,20,900,492131.676,21158.358
92222,202307,20,901,882737.808,109697.64
92223,202307,20,902,154321.10400000002,14605.271999999999
92224,202307,20,903,52298.496,50515.2
92225,202307,20,904,995280.756,50737.296
92226,202307,21,900,781277.928,186820.62
92227,202307,21,901,286925.43600000005,7412.52
92228,202307,21,902,332964.21599999996,36725.208
92229,202307,21,903,939619.2960000001,48670.578
92230,202307,21,904,702924.2999999999,51995.892
92231,202307,22,900,703963.4159999999,44581.5
92232,202307,22,901,286124.436,27334.62
92233,202307,22,902,876549.1080000001,73842.744
92234,202307,22,903,966762.1799999999,53725.259999999995
92235,202307,22,904,396100.668,122453.34
92236,202307,23,900,958007.2559999999,215558.94
92237,202307,23,901,507533.22,42376.020000000004
92238,202307,23,902,201549.74399999998,21791.76
92239,202307,23,903,1150147.896,102322.128
92240,202307,23,904,195278.628,188673.6
92241,202307,24,900,907723.1279999999,170692.32
92242,202307,24,901,793676.736,82568.586
92243,202307,24,903,501542.5079999999,142647.96
92244,202307,24,904,131393.388,4630.349999999999
92245,202308,1,900,438651.456,12518.52
92246,202308,1,901,895963.632,48220.68
92247,202308,1,902,225508.25999999998,9634.199999999999
92248,202308,1,903,2243928.0,235387.33199999997
92249,202308,1,904,1258973.6639999999,48735.912000000004
92250,202308,2,900,448038.876,31142.196
92251,202308,2,901,820943.6039999999,88521.9
92252,202308,2,902,432808.60799999995,28457.64
92253,202308,2,903,946612.2,47928.564
92254,202308,2,904,260379.97199999998,19658.25
92255,202308,3,900,364943.868,113718.12000000001
92256,202308,3,901,736134.5639999999,44965.08
92257,202308,3,902,830117.112,72261.42
92258,202308,3,903,430091.484,27916.038
92259,202308,3,904,293830.61999999994,75713.4
92260,202308,4,900,872976.84,142277.202
92261,202308,4,901,867859.7400000001,43075.224
92262,202308,4,902,171017.736,23372.568
92263,202308,4,903,489890.29199999996,224042.28
92264,202308,4,904,385453.69200000004,20223.33
92265,202308,5,900,279238.86,91533.0
92266,202308,5,901,274438.008,13319.1
92267,202308,5,902,409939.47599999997,29046.791999999998
92268,202308,5,903,898867.512,24161.268
92269,202308,5,904,584127.936,102791.55
92270,202308,6,900,309843.144,19811.76
92271,202308,6,901,512305.33199999994,41343.119999999995
92272,202308,6,902,544795.164,50314.86
92273,202308,6,903,1070541.7079999999,147992.4
92274,202308,6,904,891619.68,26424.414
92275,202308,7,900,649067.1,73120.5
92276,202308,7,901,127446.012,14352.480000000001
92277,202308,7,902,292692.24,14813.639999999998
92278,202308,7,903,1103596.896,88132.2
92279,202308,7,904,108216.80399999999,23410.260000000002
92280,202308,8,900,331264.70399999997,97083.54
92281,202308,8,901,699274.9079999999,62369.22
92282,202308,8,902,1380380.9039999999,94681.86
92283,202308,8,903,633038.424,127031.82599999999
92284,202308,8,904,1013115.4439999999,146251.68
92285,202308,9,900,438583.84799999994,17817.9
92286,202308,9,901,1507686.5159999998,143353.14
92287,202308,9,902,335472.768,20149.26
92288,202308,9,903,1806910.872,48261.990000000005
92289,202308,9,904,1262745.852,250187.50800000003
92290,202308,10,900,965100.696,60794.724
92291,202308,10,901,494731.644,45854.124
92292,202308,10,902,1183496.412,76625.76
92293,202308,10,903,1346647.74,99554.93999999999
92294,202308,10,904,1072634.1719999998,65861.60399999999
92295,202308,11,900,426876.516,25648.56
92296,202308,11,901,1412282.8679999998,155235.85199999998
92297,202308,11,902,287074.104,11502.06
92298,202308,11,903,1496442.072,94379.22
92299,202308,11,904,68080.524,16060.079999999998
92300,202308,12,900,737095.008,60235.728
92301,202308,12,901,438675.456,32117.399999999998
92302,202308,12,902,403054.632,33183.12
92303,202308,12,903,304871.892,53317.799999999996
92304,202308,12,904,939779.6039999999,12414.87
92305,202308,13,900,2268864.012,330457.70999999996
92306,202308,13,901,454784.05199999997,79491.84
92307,202308,13,902,904315.3439999999,138828.084
92308,202308,13,903,60246.371999999996,54916.799999999996
92309,202308,13,904,952520.604,136836.47999999998
92310,202308,14,900,143036.20799999998,78222.36
92311,202308,14,901,623207.88,155822.4
92312,202308,14,902,699431.2080000001,43636.08
92313,202308,14,903,786926.3759999999,48283.878000000004
92314,202308,14,904,217550.20799999998,45960.48
92315,202308,15,900,520515.98399999994,24597.264
92316,202308,15,901,1178990.5559999999,181572.72
92317,202308,15,902,1085104.788,69709.488
92318,202308,15,903,717195.144,24726.3
92319,202308,15,904,1070554.98,184355.058
92320,202308,16,900,1160586.696,133823.31
92321,202308,16,901,974698.548,109512.23999999999
92322,202308,16,902,21217.967999999997,3066.228
92323,202308,16,903,45540.53999999999,61219.799999999996
92324,202308,16,904,160195.728,961.8
92325,202308,17,900,623385.288,75761.28
92326,202308,17,901,720252.096,57634.578
92327,202308,17,902,1096821.8159999999,78240.67199999999
92328,202308,17,903,334680.396,10587.6
92329,202308,17,904,1498651.1400000001,103171.68000000001
92330,202308,18,900,815213.112,53980.75200000001
92331,202308,18,901,367736.352,22029.059999999998
92332,202308,18,902,247962.3,22065.696
92333,202308,18,903,201258.72,26465.543999999998
92334,202308,18,904,53099.46,42441.6
92335,202308,19,900,485313.20399999997,35310.9
92336,202308,19,901,659322.7559999999,75703.26
92337,202308,19,902,1126966.2,127579.296
92338,202308,19,903,776328.468,40149.810000000005
92339,202308,19,904,1306017.696,102252.204
92340,202308,20,900,988637.9639999999,123832.13999999998
92341,202308,20,901,367794.516,70534.2
92342,202308,20,902,344016.768,43913.28
92343,202308,20,903,218494.60799999998,33112.728
92344,202308,20,904,780650.0399999999,71456.484
92345,202308,21,900,434140.44,52872.876000000004
92346,202308,21,901,754137.06,91375.68000000001
92347,202308,21,902,111048.036,17229.408
92348,202308,21,903,391545.86399999994,91234.2
92349,202308,21,904,324585.0,52899.299999999996
92350,202308,22,900,677410.9799999999,49834.878000000004
92351,202308,22,901,221753.964,33059.159999999996
92352,202308,22,902,530735.304,94158.408
92353,202308,22,903,315566.928,30436.14
92354,202308,22,904,370784.07599999994,41853.9
92355,202308,23,900,465991.344,21426.108
92356,202308,23,901,170637.13199999998,14051.52
92357,202308,23,902,496362.096,49191.432
92358,202308,23,903,855878.736,20461.2
92359,202308,23,904,379075.76399999997,12880.5
92360,202308,24,900,1345056.036,120494.23199999999
92361,202308,24,901,48975.804,2706.534
92362,202308,24,902,608497.812,52807.26
92363,202308,24,903,1399718.616,31232.514
92364,202308,24,904,98412.12000000001,3504.2999999999997
92365,202309,1,900,317130.09599999996,29483.280000000002
92366,202309,1,901,323289.984,28782.360000000004
92367,202309,1,902,240253.44,6306.599999999999
92368,202309,1,903,1910816.9880000001,175198.944
92369,202309,1,904,106653.108,6366.48
92370,202309,2,900,107546.68799999998,7223.280000000001
92371,202309,2,902,279541.608,29895.203999999998
92372,202309,2,903,697545.012,163374.216
92373,202309,2,904,670238.1719999999,107260.43999999999
92374,202309,3,900,432261.86399999994,153987.624
92375,202309,3,901,163381.60799999998,16060.320000000002
92376,202309,3,902,370805.448,15027.48
92377,202309,3,903,1122882.804,193033.14
92378,202309,3,904,736632.336,67221.12
92379,202309,4,900,668567.82,144961.368
92380,202309,4,901,1050490.932,122794.43999999999
92381,202309,4,902,740438.772,108189.0
92382,202309,4,903,275473.008,120249.29999999999
92383,202309,4,904,607724.232,39496.47000000001
92384,202309,5,900,941576.892,108435.96
92385,202309,5,901,1226563.14,208442.94
92386,202309,5,902,209381.53199999998,19596.24
92387,202309,5,903,100597.94399999999,3827.85
92388,202309,5,904,1285151.652,110426.76
92389,202309,6,900,367723.15199999994,22091.820000000003
92390,202309,6,901,442365.132,28116.587999999996
92391,202309,6,902,800699.112,44613.719999999994
92392,202309,6,903,601371.624,27779.76
92393,202309,6,904,485780.16,104042.45999999998
92394,202309,7,900,508002.05999999994,126732.36
92395,202309,7,901,520378.89599999995,50551.560000000005
92396,202309,7,902,561158.676,28836.984
92397,202309,7,903,1433993.352,85806.48
92398,202309,7,904,486878.712,113645.93999999999
92399,202309,8,900,267366.156,17344.68
92400,202309,8,901,246677.496,33278.867999999995
92401,202309,8,902,693428.676,96385.728
92402,202309,8,903,185209.32,26767.95
92403,202309,8,904,203554.176,51312.36
92404,202309,9,900,305857.71599999996,42266.231999999996
92405,202309,9,901,447209.17199999996,37808.58
92406,202309,9,902,310691.98799999995,19826.64
92407,202309,9,903,1293250.8719999997,163324.19999999998
92408,202309,9,904,543931.176,105337.2
92409,202309,10,900,1226362.092,225076.998
92410,202309,10,901,1014713.16,72052.74
92411,202309,10,902,138284.92799999999,11519.52
92412,202309,10,903,305923.74,31163.52
92413,202309,10,904,618796.44,66666.78
92414,202309,11,900,194468.796,29814.6
92415,202309,11,901,940174.0199999999,85472.22
92416,202309,11,902,976929.936,57826.44
92417,202309,11,903,572284.836,33772.32
92418,202309,11,904,1301266.26,48089.916
92419,202309,12,900,984888.096,120654.09
92420,202309,12,901,758885.88,102260.64
92421,202309,12,902,148406.628,15805.596000000001
92422,202309,12,903,1334497.1039999998,108629.208
92423,202309,12,904,332882.07599999994,110069.64
92424,202309,13,900,604617.72,69883.41
92425,202309,13,901,1226696.808,148699.26
92426,202309,13,902,1669035.36,188851.44
92427,202309,13,903,405741.312,144777.9
92428,202309,13,904,700730.1719999999,117152.148
92429,202309,14,900,445822.104,142194.684
92430,202309,14,901,532678.08,43319.772
92431,202309,14,902,1897623.372,202982.46
92432,202309,14,903,450399.0,65858.25
92433,202309,14,904,1136271.5999999999,133703.304
92434,202309,15,900,585499.9319999999,122357.07599999999
92435,202309,15,901,846952.86,53301.6
92436,202309,15,902,804210.4079999999,42356.496
92437,202309,15,903,687704.988,45325.03799999999
92438,202309,15,904,670085.9159999999,89355.16799999999
92439,202309,16,900,449743.404,46616.63999999999
92440,202309,16,901,681661.3080000001,56829.9
92441,202309,16,902,1081670.124,142845.3
92442,202309,16,903,943892.3039999999,25186.92
92443,202309,16,904,956083.4519999999,17426.16
92444,202309,17,900,961767.132,118678.296
92445,202309,17,901,642529.7399999999,42530.592
92446,202309,17,902,883178.412,79214.7
92447,202309,17,903,371292.816,99327.0
92448,202309,17,904,182417.38799999998,110640.456
92449,202309,18,900,1491628.3679999998,107983.134
92450,202309,18,901,317897.73600000003,11599.679999999998
92451,202309,18,902,637082.352,75585.132
92452,202309,18,903,1171150.3679999998,66103.548
92453,202309,18,904,917991.2640000001,153286.74
92454,202309,19,900,1077850.68,74095.272
92455,202309,19,901,645892.068,41381.076
92456,202309,19,902,396626.556,25086.0
92457,202309,19,903,488848.78799999994,21645.359999999997
92458,202309,19,904,419617.18799999997,39348.564
92459,202309,20,900,582949.704,111896.79
92460,202309,20,901,1278166.032,80678.64000000001
92461,202309,20,902,195958.644,10841.759999999998
92462,202309,20,903,495051.44399999996,64254.299999999996
92463,202309,20,904,574864.0920000001,96990.77999999998
92464,202309,21,900,561153.5519999999,26865.287999999997
92465,202309,21,901,485086.70399999997,36907.32
92466,202309,21,902,1514081.448,181101.12
92467,202309,21,903,1096821.612,125179.02
92468,202309,21,904,1341203.352,134688.168
92469,202309,22,900,1211909.964,132598.53
92470,202309,22,901,535210.6919999999,35487.240000000005
92471,202309,22,902,775624.2599999999,103690.62000000001
92472,202309,22,903,931558.1399999999,186429.0
92473,202309,22,904,546973.404,60615.23999999999
92474,202309,23,900,946210.4639999999,85919.4
92475,202309,23,901,554720.088,29214.899999999998
92476,202309,23,902,334116.108,37243.38
92477,202309,23,903,204414.216,12737.28
92478,202309,23,904,647086.812,102958.73999999999
92479,202309,24,900,361438.84800000006,22849.920000000002
92480,202309,24,901,803717.8919999999,50432.748
92481,202309,24,902,876460.236,44727.78
92482,202309,24,903,676342.68,26282.399999999998
92483,202309,24,904,650856.2399999999,29616.03
92484,202310,1,900,386648.292,9974.04
92485,202310,1,901,718520.112,58869.48
92486,202310,1,902,234187.728,23429.928000000004
92487,202310,1,903,1168829.076,212007.0
92488,202310,1,904,561328.284,65955.96
92489,202310,2,900,387358.476,29385.498
92490,202310,2,901,187232.736,11088.960000000001
92491,202310,2,902,607770.264,40100.76
92492,202310,2,903,678155.2439999998,34693.074
92493,202310,2,904,83074.02,13857.624
92494,202310,3,900,205497.0,50857.35
92495,202310,3,901,1021314.192,127591.82999999999
92496,202310,3,902,49605.312,7224.228
92497,202310,3,903,1226827.164,137509.62
92498,202310,3,904,431017.45199999993,97195.07999999999
92499,202310,4,900,191847.6,17131.932
92500,202310,4,901,471851.124,34089.840000000004
92501,202310,4,902,818788.572,45062.364
92502,202310,4,903,776910.252,64131.299999999996
92503,202310,4,904,561611.8319999999,133334.1
92504,202310,5,900,565560.492,40016.946
92505,202310,5,901,854844.0959999999,41697.258
92506,202310,5,902,559355.232,32826.935999999994
92507,202310,5,903,798698.124,280037.748
92508,202310,5,904,150077.292,4859.55
92509,202310,6,900,335897.91599999997,66641.454
92510,202310,6,901,88049.18400000001,6276.12
92511,202310,6,902,1258138.1879999998,66070.284
92512,202310,6,903,660767.604,32499.84
92513,202310,6,904,319137.192,142892.28
92514,202310,7,900,186019.656,26187.672000000002
92515,202310,7,901,754907.5199999999,52066.536
92516,202310,7,902,199117.37999999998,15757.583999999999
92517,202310,7,903,788729.6039999999,75120.228
92518,202310,7,904,374279.112,76170.15
92519,202310,8,900,642329.268,44819.52
92520,202310,8,901,476365.896,27106.224
92521,202310,8,902,1406390.796,90838.26
92522,202310,8,903,1065382.98,40733.952
92523,202310,8,904,207390.43199999997,27440.1
92524,202310,9,900,753364.164,70996.746
92525,202310,9,901,1665319.7759999998,163548.504
92526,202310,9,902,954891.816,152527.08
92527,202310,9,903,171510.05999999997,75350.376
92528,202310,9,904,249192.948,47530.799999999996
92529,202310,10,900,171508.248,18741.06
92530,202310,10,901,352573.368,18848.4
92531,202310,10,902,1060350.984,72391.848
92532,202310,10,903,705298.044,103789.92
92533,202310,10,904,287430.768,6224.532
92534,202310,11,900,367521.612,31330.56
92535,202310,11,901,480204.708,25015.236
92536,202310,11,902,584727.612,36910.32
92537,202310,11,903,1651427.82,266244.3
92538,202310,11,904,719085.852,160130.412
92539,202310,12,900,485684.83199999994,18097.098
92540,202310,12,901,922764.8039999999,97660.8
92541,202310,12,902,830778.492,57178.536
92542,202310,12,903,1079630.136,85851.72
92543,202310,12,904,1105834.5119999999,140892.36
92544,202310,13,900,472928.484,89185.2
92545,202310,13,901,1260851.2439999997,116679.48
92546,202310,13,902,1098987.1199999999,181564.8
92547,202310,13,903,480116.4959999999,127762.842
92548,202310,13,904,1014025.2839999999,36825.0
92549,202310,14,900,284774.208,32001.119999999995
92550,202310,14,901,866468.4,83478.74399999999
92551,202310,14,902,376345.272,11085.180000000002
92552,202310,14,903,741149.016,182145.78
92553,202310,14,904,657616.9079999999,53750.04
92554,202310,15,900,367725.84,31678.728000000003
92555,202310,15,901,652050.396,71456.51999999999
92556,202310,15,902,1388018.844,155753.292
92557,202310,15,903,22223.976,31017.6
92558,202310,15,904,1379857.26,148179.558
92559,202310,16,900,714759.912,129133.2
92560,202310,16,901,1301578.548,146031.96
92561,202310,16,902,1865826.5999999999,106147.728
92562,202310,16,903,564071.892,80442.14399999999
92563,202310,16,904,1165879.9079999998,43297.98
92564,202310,17,900,422075.388,84402.42
92565,202310,17,901,731968.3319999999,63486.833999999995
92566,202310,17,902,1243730.592,112626.66
92567,202310,17,903,995814.864,126350.796
92568,202310,17,904,272534.23199999996,14291.46
92569,202310,18,900,597609.012,69188.784
92570,202310,18,901,728449.2,77498.88
92571,202310,18,902,921238.884,42031.02
92572,202310,18,903,1158571.812,90756.68400000001
92573,202310,18,904,745440.624,122549.79000000001
92574,202310,19,900,601973.928,111693.14399999999
92575,202310,19,901,758039.28,44687.67599999999
92576,202310,19,902,578528.82,54875.376000000004
92577,202310,19,903,823353.324,234668.58
92578,202310,19,904,194055.612,23023.559999999998
92579,202310,20,900,745290.204,205024.8
92580,202310,20,901,825971.88,73108.8
92581,202310,20,902,454539.396,24064.74
92582,202310,20,903,490090.78799999994,199629.65999999997
92583,202310,20,904,1244458.32,121063.26
92584,202310,21,900,1019935.644,97238.43000000001
92585,202310,21,901,508860.1919999999,45507.240000000005
92586,202310,21,902,328216.968,60782.81999999999
92587,202310,21,903,340404.84,45861.38999999999
92588,202310,21,904,203038.092,157545.84
92589,202310,22,900,2091024.552,276540.888
92590,202310,22,901,923889.5039999998,56464.2
92591,202310,22,902,91857.444,6168.36
92592,202310,22,903,1301392.4279999998,71911.128
92593,202310,22,904,1202982.384,16665.120000000003
92594,202310,23,900,637839.036,127015.79999999999
92595,202310,23,901,311685.384,16161.101999999999
92596,202310,23,902,194293.51200000002,18392.868
92597,202310,23,903,868426.2,159831.312
92598,202310,23,904,1209870.0839999998,79585.2
92599,202310,24,900,1057221.204,76826.79000000001
92600,202310,24,901,663173.604,41618.532
92601,202310,24,902,779320.188,47885.4
92602,202310,24,903,797665.584,103885.14
92603,202310,24,904,1443044.2680000002,239038.08
92604,202311,1,900,146073.852,8318.699999999999
92605,202311,1,901,602388.66,61856.015999999996
92606,202311,1,902,438730.872,19961.52
92607,202311,1,903,190791.408,7113.636
92608,202311,1,904,1484448.12,83722.368
92609,202311,2,900,548807.4839999999,24430.98
92610,202311,2,901,607068.816,53511.0
92611,202311,2,902,396598.452,15339.239999999998
92612,202311,2,903,169398.756,33906.9
92613,202311,2,904,379492.24799999996,51258.10799999999
92614,202311,3,900,867567.8879999999,154066.74000000002
92615,202311,3,901,730051.0079999999,87049.812
92616,202311,3,902,755887.3319999999,55991.832
92617,202311,3,903,578002.872,103763.18999999999
92618,202311,3,904,656626.272,71964.42
92619,202311,4,900,396143.58,41458.13999999999
92620,202311,4,901,379939.07999999996,38127.9
92621,202311,4,902,853994.808,109503.72
92622,202311,4,903,857838.324,33896.64
92623,202311,4,904,418423.8,53607.468
92624,202311,5,900,1248800.724,136274.688
92625,202311,5,901,499396.092,41219.903999999995
92626,202311,5,902,1569883.968,117965.16
92627,202311,5,903,853602.8280000001,219668.748
92628,202311,5,904,542164.368,124760.63999999998
92629,202311,6,900,116926.68,6046.487999999999
92630,202311,6,901,436615.656,72251.04
92631,202311,6,902,647448.8159999999,66181.68
92632,202311,6,903,808715.136,156228.012
92633,202311,6,904,401488.52400000003,41557.799999999996
92634,202311,7,900,932875.584,56161.26
92635,202311,7,901,199740.984,11815.038000000002
92636,202311,7,902,577904.7,93569.76
92637,202311,7,903,827684.556,106107.0
92638,202311,7,904,457840.38,109038.0
92639,202311,8,900,267438.228,62615.520000000004
92640,202311,8,901,776811.936,91726.73999999999
92641,202311,8,902,878773.9199999999,68388.12000000001
92642,202311,8,903,1450201.848,105400.00799999999
92643,202311,8,904,61848.18,5558.43
92644,202311,9,900,1221521.724,75054.468
92645,202311,9,901,245018.568,7282.2
92646,202311,9,902,422105.544,41644.44
92647,202311,9,903,1422051.852,50799.72000000001
92648,202311,9,904,525331.992,62091.54
92649,202311,10,900,424381.94399999996,22219.98
92650,202311,10,901,668772.864,54429.840000000004
92651,202311,10,902,914747.0399999999,39120.924
92652,202311,10,903,30852.528,2051.76
92653,202311,10,904,859627.62,109099.68
92654,202311,11,900,171205.584,7538.22
92655,202311,11,901,182169.756,14416.080000000002
92656,202311,11,902,1194509.3399999999,58098.864
92657,202311,11,903,1073445.4679999999,115753.812
92658,202311,11,904,515470.956,91077.84
92659,202311,12,900,90237.408,48009.36
92660,202311,12,901,87819.408,5064.4800000000005
92661,202311,12,902,146299.896,18908.808
92662,202311,12,903,844482.8279999999,117088.98
92663,202311,12,904,839784.948,175218.3
92664,202311,13,900,145107.78,120947.4
92665,202311,13,901,386521.584,35958.84
92666,202311,13,902,1507597.74,231394.92
92667,202311,13,903,967309.3080000001,42212.52599999999
92668,202311,13,904,162338.24399999998,28316.832
92669,202311,14,900,670154.112,84537.186
92670,202311,14,901,1181638.524,90876.72
92671,202311,14,902,1720672.848,83044.73999999999
92672,202311,14,903,529133.1,63209.88
92673,202311,14,904,1320401.2440000002,134776.13999999998
92674,202311,15,900,1051103.748,172818.372
92675,202311,15,901,1183337.28,57357.9
92676,202311,15,902,1359728.268,90917.28000000001
92677,202311,15,903,498175.164,201495.0
92678,202311,15,904,615417.6599999999,46924.74
92679,202311,16,900,799259.6399999999,168623.15999999997
92680,202311,16,901,1102863.492,73134.24
92681,202311,16,902,180690.984,10301.94
92682,202311,16,903,669043.944,21307.44
92683,202311,16,904,1502904.0119999999,161950.08
92684,202311,17,900,489606.11999999994,97106.09999999999
92685,202311,17,901,96403.536,5195.268
92686,202311,17,902,955249.8719999999,115979.904
92687,202311,17,903,445796.51999999996,54991.278
92688,202311,18,900,489569.3520000001,147224.76
92689,202311,18,901,480183.396,33662.759999999995
92690,202311,18,902,470880.324,19715.22
92691,202311,18,904,832645.788,29061.648
92692,202311,19,900,328744.728,19893.534
92693,202311,19,901,210318.09600000002,69644.16
92694,202311,19,902,205260.41999999995,11395.44
92695,202311,19,903,308013.528,36644.219999999994
92696,202311,19,904,224036.076,37382.759999999995
92697,202311,20,900,457928.89200000005,47794.560000000005
92698,202311,20,901,827146.944,34903.079999999994
92699,202311,20,902,165502.42799999999,19090.379999999997
92700,202311,20,903,129160.152,94323.9
92701,202311,20,904,516568.69200000004,101832.15
92702,202311,21,900,253634.256,47364.12
92703,202311,21,901,350887.86,15822.93
92704,202311,21,902,463202.57999999996,29505.72
92705,202311,21,903,725845.296,13885.44
92706,202311,21,904,467947.16399999993,10311.359999999999
92707,202311,22,900,365671.01999999996,68352.48
92708,202311,22,901,483206.97599999997,23931.0
92709,202311,22,902,1113236.712,131607.3
92710,202311,22,903,935674.5839999999,148168.44
92711,202311,22,904,103443.06,43333.956000000006
92712,202311,23,900,567366.9,45942.060000000005
92713,202311,23,901,1079781.816,152889.66
92714,202311,23,902,403028.95199999993,13927.32
92715,202311,23,903,625108.788,155466.9
